time,x,y,u,v,phase,toe_x,toe_y,energy
4.991000,21.386729,1.090261,4.311015,0.013289,0,21.803754,0.181366,19.987973
4.992000,21.391040,1.090269,4.311015,0.003479,0,21.808065,0.181374,19.987973
4.993000,21.395351,1.090268,4.311015,-0.006331,0,21.812376,0.181373,19.987973
4.994000,21.399662,1.090257,4.311015,-0.016141,0,21.816687,0.181362,19.987973
4.995000,21.403973,1.090236,4.311015,-0.025951,0,21.820998,0.181341,19.987973
4.996000,21.408284,1.090205,4.311015,-0.035761,0,21.825309,0.181310,19.987973
4.997000,21.412595,1.090164,4.311015,-0.045571,0,21.829620,0.181269,19.987973
4.998000,21.416906,1.090114,4.311015,-0.055381,0,21.833931,0.181219,19.987973
4.999000,21.421217,1.090053,4.311015,-0.065191,0,21.838242,0.181158,19.987973
5.000000,21.425528,1.089983,4.311015,-0.075001,0,21.842553,0.181088,19.987973
5.001000,21.429839,1.089903,4.311015,-0.084811,0,21.846864,0.181008,19.987973
5.002000,21.434150,1.089814,4.311015,-0.094621,0,21.851175,0.180919,19.987973
5.003000,21.438461,1.089714,4.311015,-0.104431,0,21.855486,0.180819,19.987973
5.004000,21.442772,1.089605,4.311015,-0.114241,0,21.859797,0.180710,19.987973
5.005000,21.447083,1.089486,4.311015,-0.124051,0,21.864108,0.180591,19.987973
5.006000,21.451394,1.089357,4.311015,-0.133861,0,21.868419,0.180462,19.987973
5.007000,21.455705,1.089218,4.311015,-0.143671,0,21.872730,0.180323,19.987973
5.008000,21.460016,1.089069,4.311015,-0.153481,0,21.877041,0.180174,19.987973
5.009000,21.464327,1.088911,4.311015,-0.163291,0,21.881352,0.180016,19.987973
5.010000,21.468638,1.088743,4.311015,-0.173101,0,21.885663,0.179848,19.987973
5.011000,21.472949,1.088565,4.311015,-0.182911,0,21.889974,0.179670,19.987973
5.012000,21.477260,1.088377,4.311015,-0.192721,0,21.894286,0.179482,19.987973
5.013000,21.481571,1.088179,4.311015,-0.202531,0,21.898597,0.179284,19.987973
5.014000,21.485882,1.087972,4.311015,-0.212341,0,21.902908,0.179077,19.987973
5.015000,21.490193,1.087755,4.311015,-0.222151,0,21.907219,0.178860,19.987973
5.016000,21.494504,1.087527,4.311015,-0.231961,0,21.911530,0.178633,19.987973
5.017000,21.498815,1.087291,4.311015,-0.241771,0,21.915841,0.178396,19.987973
5.018000,21.503126,1.087044,4.311015,-0.251581,0,21.920152,0.178149,19.987973
5.019000,21.507437,1.086787,4.311015,-0.261391,0,21.924463,0.177893,19.987973
5.020000,21.511748,1.086521,4.311015,-0.271201,0,21.928774,0.177626,19.987973
5.021000,21.516059,1.086245,4.311015,-0.281011,0,21.933085,0.177350,19.987973
5.022000,21.520370,1.085959,4.311015,-0.290821,0,21.937396,0.177064,19.987973
5.023000,21.524681,1.085663,4.311015,-0.300631,0,21.941707,0.176769,19.987973
5.024000,21.528992,1.085358,4.311015,-0.310441,0,21.946018,0.176463,19.987973
5.025000,21.533303,1.085043,4.311015,-0.320251,0,21.950329,0.176148,19.987973
5.026000,21.537614,1.084717,4.311015,-0.330061,0,21.954640,0.175822,19.987973
5.027000,21.541925,1.084382,4.311015,-0.339871,0,21.958951,0.175488,19.987973
5.028000,21.546236,1.084038,4.311015,-0.349681,0,21.963262,0.175143,19.987973
5.029000,21.550547,1.083683,4.311015,-0.359491,0,21.967573,0.174788,19.987973
5.030000,21.554858,1.083319,4.311015,-0.369301,0,21.971884,0.174424,19.987973
5.031000,21.559169,1.082944,4.311015,-0.379111,0,21.976195,0.174050,19.987973
5.032000,21.563480,1.082560,4.311015,-0.388921,0,21.980506,0.173666,19.987973
5.033000,21.567791,1.082167,4.311015,-0.398731,0,21.984817,0.173272,19.987973
5.034000,21.572103,1.081763,4.311015,-0.408541,0,21.989128,0.172868,19.987973
5.035000,21.576414,1.081350,4.311015,-0.418351,0,21.993439,0.172455,19.987973
5.036000,21.580725,1.080926,4.311015,-0.428161,0,21.997750,0.172031,19.987973
5.037000,21.585036,1.080493,4.311015,-0.437971,0,22.002061,0.171598,19.987973
5.038000,21.589347,1.080050,4.311015,-0.447781,0,22.006372,0.171155,19.987973
5.039000,21.593658,1.079598,4.311015,-0.457591,0,22.010683,0.170703,19.987973
5.040000,21.597969,1.079135,4.311015,-0.467401,0,22.014994,0.170240,19.987973
5.041000,21.602280,1.078663,4.311015,-0.477211,0,22.019305,0.169768,19.987973
5.042000,21.606591,1.078181,4.311015,-0.487021,0,22.023616,0.169286,19.987973
5.043000,21.610902,1.077689,4.311015,-0.496831,0,22.027927,0.168794,19.987973
5.044000,21.615213,1.077187,4.311015,-0.506641,0,22.032238,0.168292,19.987973
5.045000,21.619524,1.076675,4.311015,-0.516451,0,22.036549,0.167781,19.987973
5.046000,21.623835,1.076154,4.311015,-0.526261,0,22.040860,0.167259,19.987973
5.047000,21.628146,1.075623,4.311015,-0.536071,0,22.045171,0.166728,19.987973
5.048000,21.632457,1.075082,4.311015,-0.545881,0,22.049482,0.166187,19.987973
5.049000,21.636768,1.074531,4.311015,-0.555691,0,22.053793,0.165636,19.987973
5.050000,21.641079,1.073971,4.311015,-0.565501,0,22.058104,0.165076,19.987973
5.051000,21.645390,1.073400,4.311015,-0.575311,0,22.062415,0.164505,19.987973
5.052000,21.649701,1.072820,4.311015,-0.585121,0,22.066726,0.163925,19.987973
5.053000,21.654012,1.072230,4.311015,-0.594931,0,22.071037,0.163335,19.987973
5.054000,21.658323,1.071630,4.311015,-0.604741,0,22.075348,0.162735,19.987973
5.055000,21.662634,1.071020,4.311015,-0.614551,0,22.079659,0.162126,19.987973
5.056000,21.666945,1.070401,4.311015,-0.624361,0,22.083970,0.161506,19.987973
5.057000,21.671256,1.069772,4.311015,-0.634171,0,22.088281,0.160877,19.987973
5.058000,21.675567,1.069133,4.311015,-0.643981,0,22.092592,0.160238,19.987973
5.059000,21.679878,1.068484,4.311015,-0.653791,0,22.096903,0.159589,19.987973
5.060000,21.684189,1.067825,4.311015,-0.663601,0,22.101214,0.158930,19.987973
5.061000,21.688500,1.067157,4.311015,-0.673411,0,22.105525,0.158262,19.987973
5.062000,21.692811,1.066478,4.311015,-0.683221,0,22.109836,0.157583,19.987973
5.063000,21.697122,1.065790,4.311015,-0.693031,0,22.114147,0.156895,19.987973
5.064000,21.701433,1.065092,4.311015,-0.702841,0,22.118458,0.156197,19.987973
5.065000,21.705744,1.064384,4.311015,-0.712651,0,22.122769,0.155490,19.987973
5.066000,21.710055,1.063667,4.311015,-0.722461,0,22.127080,0.154772,19.987973
5.067000,21.714366,1.062940,4.311015,-0.732271,0,22.131391,0.154045,19.987973
5.068000,21.718677,1.062202,4.311015,-0.742081,0,22.135702,0.153307,19.987973
5.069000,21.722988,1.061455,4.311015,-0.751891,0,22.140013,0.152561,19.987973
5.070000,21.727299,1.060699,4.311015,-0.761701,0,22.144324,0.151804,19.987973
5.071000,21.731610,1.059932,4.311015,-0.771511,0,22.148635,0.151037,19.987973
5.072000,21.735921,1.059156,4.311015,-0.781321,0,22.152946,0.150261,19.987973
5.073000,21.740232,1.058369,4.311015,-0.791131,0,22.157257,0.149474,19.987973
5.074000,21.744543,1.057573,4.311015,-0.800941,0,22.161568,0.148678,19.987973
5.075000,21.748854,1.056767,4.311015,-0.810751,0,22.165879,0.147873,19.987973
5.076000,21.753165,1.055952,4.311015,-0.820561,0,22.170190,0.147057,19.987973
5.077000,21.757476,1.055126,4.311015,-0.830371,0,22.174501,0.146231,19.987973
5.078000,21.761787,1.054291,4.311015,-0.840181,0,22.178813,0.145396,19.987973
5.079000,21.766098,1.053446,4.311015,-0.849991,0,22.183124,0.144551,19.987973
5.080000,21.770409,1.052591,4.311015,-0.859801,0,22.187435,0.143696,19.987973
5.081000,21.774720,1.051726,4.311015,-0.869611,0,22.191746,0.142831,19.987973
5.082000,21.779031,1.050852,4.311015,-0.879421,0,22.196057,0.141957,19.987973
5.083000,21.783342,1.049968,4.311015,-0.889231,0,22.200368,0.141073,19.987973
5.084000,21.787653,1.049073,4.311015,-0.899041,0,22.204679,0.140179,19.987973
5.085000,21.791964,1.048169,4.311015,-0.908851,0,22.208990,0.139275,19.987973
5.086000,21.796275,1.047256,4.311015,-0.918661,0,22.213301,0.138361,19.987973
5.087000,21.800586,1.046332,4.311015,-0.928471,0,22.217612,0.137437,19.987973
5.088000,21.804897,1.045399,4.311015,-0.938281,0,22.221923,0.136504,19.987973
5.089000,21.809208,1.044456,4.311015,-0.948091,0,22.226234,0.135561,19.987973
5.090000,21.813519,1.043503,4.311015,-0.957901,0,22.230545,0.134608,19.987973
5.091000,21.817830,1.042540,4.311015,-0.967711,0,22.234856,0.133645,19.987973
5.092000,21.822141,1.041567,4.311015,-0.977521,0,22.239167,0.132672,19.987973
5.093000,21.826452,1.040585,4.311015,-0.987331,0,22.243478,0.131690,19.987973
5.094000,21.830763,1.039592,4.311015,-0.997141,0,22.247789,0.130698,19.987973
5.095000,21.835074,1.038590,4.311015,-1.006951,0,22.252100,0.129696,19.987973
5.096000,21.839385,1.037579,4.311015,-1.016761,0,22.256411,0.128684,19.987973
5.097000,21.843696,1.036557,4.311015,-1.026571,0,22.260722,0.127662,19.987973
5.098000,21.848007,1.035525,4.311015,-1.036381,0,22.265033,0.126631,19.987973
5.099000,21.852318,1.034484,4.311015,-1.046191,0,22.269344,0.125589,19.987973
5.100000,21.856630,1.033433,4.311015,-1.056001,0,22.273655,0.124538,19.987973
5.101000,21.860941,1.032372,4.311015,-1.065811,0,22.277966,0.123477,19.987973
5.102000,21.865252,1.031301,4.311015,-1.075621,0,22.282277,0.122407,19.987973
5.103000,21.869563,1.030221,4.311015,-1.085431,0,22.286588,0.121326,19.987973
5.104000,21.873874,1.029131,4.311015,-1.095241,0,22.290899,0.120236,19.987973
5.105000,21.878185,1.028030,4.311015,-1.105051,0,22.295210,0.119136,19.987973
5.106000,21.882496,1.026920,4.311015,-1.114861,0,22.299521,0.118026,19.987973
5.107000,21.886807,1.025801,4.311015,-1.124671,0,22.303832,0.116906,19.987973
5.108000,21.891118,1.024671,4.311015,-1.134481,0,22.308143,0.115776,19.987973
5.109000,21.895429,1.023532,4.311015,-1.144291,0,22.312454,0.114637,19.987973
5.110000,21.899740,1.022383,4.311015,-1.154101,0,22.316765,0.113488,19.987973
5.111000,21.904051,1.021224,4.311015,-1.163911,0,22.321076,0.112329,19.987973
5.112000,21.908362,1.020055,4.311015,-1.173721,0,22.325387,0.111160,19.987973
5.113000,21.912673,1.018876,4.311015,-1.183531,0,22.329698,0.109981,19.987973
5.114000,21.916984,1.017688,4.311015,-1.193341,0,22.334009,0.108793,19.987973
5.115000,21.921295,1.016489,4.311015,-1.203151,0,22.338320,0.107595,19.987973
5.116000,21.925606,1.015281,4.311015,-1.212961,0,22.342631,0.106386,19.987973
5.117000,21.929917,1.014063,4.311015,-1.222771,0,22.346942,0.105169,19.987973
5.118000,21.934228,1.012836,4.311015,-1.232581,0,22.351253,0.103941,19.987973
5.119000,21.938539,1.011598,4.311015,-1.242391,0,22.355564,0.102703,19.987973
5.120000,21.942850,1.010351,4.311015,-1.252201,0,22.359875,0.101456,19.987973
5.121000,21.947161,1.009094,4.311015,-1.262011,0,22.364186,0.100199,19.987973
5.122000,21.951472,1.007827,4.311015,-1.271821,0,22.368497,0.098932,19.987973
5.123000,21.955783,1.006550,4.311015,-1.281631,0,22.372808,0.097655,19.987973
5.124000,21.960094,1.005264,4.311015,-1.291441,0,22.377119,0.096369,19.987973
5.125000,21.964405,1.003967,4.311015,-1.301251,0,22.381430,0.095073,19.987973
5.126000,21.968716,1.002661,4.311015,-1.311061,0,22.385741,0.093766,19.987973
5.127000,21.973027,1.001345,4.311015,-1.320871,0,22.390052,0.092450,19.987973
5.128000,21.977338,1.000019,4.311015,-1.330681,0,22.394363,0.091125,19.987973
5.129000,21.981649,0.998684,4.311015,-1.340491,0,22.398674,0.089789,19.987973
5.130000,21.985960,0.997338,4.311015,-1.350301,0,22.402985,0.088444,19.987973
5.131000,21.990271,0.995983,4.311015,-1.360111,0,22.407296,0.087088,19.987973
5.132000,21.994582,0.994618,4.311015,-1.369921,0,22.411607,0.085723,19.987973
5.133000,21.998893,0.993243,4.311015,-1.379731,0,22.415918,0.084349,19.987973
5.134000,22.003204,0.991859,4.311015,-1.389541,0,22.420229,0.082964,19.987973
5.135000,22.007515,0.990464,4.311015,-1.399351,0,22.424540,0.081569,19.987973
5.136000,22.011826,0.989060,4.311015,-1.409161,0,22.428851,0.080165,19.987973
5.137000,22.016137,0.987646,4.311015,-1.418971,0,22.433162,0.078751,19.987973
5.138000,22.020448,0.986222,4.311015,-1.428781,0,22.437473,0.077327,19.987973
5.139000,22.024759,0.984788,4.311015,-1.438591,0,22.441784,0.075894,19.987973
5.140000,22.029070,0.983345,4.311015,-1.448401,0,22.446095,0.074450,19.987973
5.141000,22.033381,0.981892,4.311015,-1.458211,0,22.450406,0.072997,19.987973
5.142000,22.037692,0.980429,4.311015,-1.468021,0,22.454717,0.071534,19.987973
5.143000,22.042003,0.978956,4.311015,-1.477831,0,22.459028,0.070061,19.987973
5.144000,22.046314,0.977473,4.311015,-1.487641,0,22.463340,0.068578,19.987973
5.145000,22.050625,0.975980,4.311015,-1.497451,0,22.467651,0.067085,19.987973
5.146000,22.054936,0.974478,4.311015,-1.507261,0,22.471962,0.065583,19.987973
5.147000,22.059247,0.972966,4.311015,-1.517071,0,22.476273,0.064071,19.987973
5.148000,22.063558,0.971444,4.311015,-1.526881,0,22.480584,0.062549,19.987973
5.149000,22.067869,0.969912,4.311015,-1.536691,0,22.484895,0.061017,19.987973
5.150000,22.072180,0.968370,4.311015,-1.546501,0,22.489206,0.059476,19.987973
5.151000,22.076491,0.966819,4.311015,-1.556311,0,22.493517,0.057924,19.987973
5.152000,22.080802,0.965258,4.311015,-1.566121,0,22.497828,0.056363,19.987973
5.153000,22.085113,0.963687,4.311015,-1.575931,0,22.502139,0.054792,19.987973
5.154000,22.089424,0.962106,4.311015,-1.585741,0,22.506450,0.053211,19.987973
5.155000,22.093735,0.960515,4.311015,-1.595551,0,22.510761,0.051620,19.987973
5.156000,22.098046,0.958915,4.311015,-1.605361,0,22.515072,0.050020,19.987973
5.157000,22.102357,0.957305,4.311015,-1.615171,0,22.519383,0.048410,19.987973
5.158000,22.106668,0.955685,4.311015,-1.624981,0,22.523694,0.046790,19.987973
5.159000,22.110979,0.954055,4.311015,-1.634791,0,22.528005,0.045160,19.987973
5.160000,22.115290,0.952415,4.311015,-1.644601,0,22.532316,0.043520,19.987973
5.161000,22.119601,0.950765,4.311015,-1.654411,0,22.536627,0.041871,19.987973
5.162000,22.123912,0.949106,4.311015,-1.664221,0,22.540938,0.040211,19.987973
5.163000,22.128223,0.947437,4.311015,-1.674031,0,22.545249,0.038542,19.987973
5.164000,22.132534,0.945758,4.311015,-1.683841,0,22.549560,0.036863,19.987973
5.165000,22.136845,0.944069,4.311015,-1.693651,0,22.553871,0.035174,19.987973
5.166000,22.141157,0.942371,4.311015,-1.703461,0,22.558182,0.033476,19.987973
5.167000,22.145468,0.940662,4.311015,-1.713271,0,22.562493,0.031768,19.987973
5.168000,22.149779,0.938944,4.311015,-1.723081,0,22.566804,0.030049,19.987973
5.169000,22.154090,0.937216,4.311015,-1.732891,0,22.571115,0.028321,19.987973
5.170000,22.158401,0.935478,4.311015,-1.742701,0,22.575426,0.026584,19.987973
5.171000,22.162712,0.933731,4.311015,-1.752511,0,22.579737,0.024836,19.987973
5.172000,22.167023,0.931973,4.311015,-1.762321,0,22.584048,0.023079,19.987973
5.173000,22.171334,0.930206,4.311015,-1.772131,0,22.588359,0.021311,19.987973
5.174000,22.175645,0.928429,4.311015,-1.781941,0,22.592670,0.019534,19.987973
5.175000,22.179956,0.926642,4.311015,-1.791751,0,22.596981,0.017747,19.987973
5.176000,22.184267,0.924846,4.311015,-1.801561,0,22.601292,0.015951,19.987973
5.177000,22.188578,0.923039,4.311015,-1.811371,0,22.605603,0.014144,19.987973
5.178000,22.192889,0.921223,4.311015,-1.821181,0,22.609914,0.012328,19.987973
5.179000,22.197200,0.919397,4.311015,-1.830991,0,22.614225,0.010502,19.987973
5.180000,22.201511,0.917561,4.311015,-1.840801,0,22.618536,0.008666,19.987973
5.181000,22.205822,0.915715,4.311015,-1.850611,0,22.622847,0.006820,19.987973
5.182000,22.210133,0.913860,4.311015,-1.860421,0,22.627158,0.004965,19.987973
5.183000,22.214444,0.911994,4.311015,-1.870231,0,22.631469,0.003100,19.987973
5.184000,22.218755,0.910119,4.311015,-1.880041,0,22.635780,0.001224,19.987973
5.185000,22.223066,0.908234,4.311015,-1.889851,1,22.639788,0.000000,19.988026
5.186000,22.227377,0.906340,4.310809,-1.899209,1,22.639788,0.000000,19.988026
5.187000,22.231687,0.904436,4.310314,-1.907927,1,22.639788,0.000000,19.988026
5.188000,22.235997,0.902524,4.309534,-1.916002,1,22.639788,0.000000,19.988026
5.189000,22.240306,0.900604,4.308475,-1.923433,1,22.639788,0.000000,19.988026
5.190000,22.244614,0.898677,4.307140,-1.930220,1,22.639788,0.000000,19.988026
5.191000,22.248920,0.896744,4.305534,-1.936361,1,22.639788,0.000000,19.988026
5.192000,22.253225,0.894805,4.303662,-1.941856,1,22.639788,0.000000,19.988026
5.193000,22.257528,0.892861,4.301528,-1.946703,1,22.639788,0.000000,19.988026
5.194000,22.261828,0.890912,4.299137,-1.950903,1,22.639788,0.000000,19.988026
5.195000,22.266126,0.888959,4.296494,-1.954455,1,22.639788,0.000000,19.988026
5.196000,22.270421,0.887003,4.293605,-1.957358,1,22.639788,0.000000,19.988026
5.197000,22.274713,0.885044,4.290474,-1.959613,1,22.639788,0.000000,19.988026
5.198000,22.279002,0.883084,4.287106,-1.961220,1,22.639788,0.000000,19.988026
5.199000,22.283287,0.881122,4.283508,-1.962178,1,22.639788,0.000000,19.988026
5.200000,22.287569,0.879160,4.279683,-1.962489,1,22.639788,0.000000,19.988026
5.201000,22.291846,0.877198,4.275639,-1.962152,1,22.639788,0.000000,19.988026
5.202000,22.296120,0.875236,4.271380,-1.961170,1,22.639788,0.000000,19.988026
5.203000,22.300389,0.873275,4.266911,-1.959541,1,22.639788,0.000000,19.988026
5.204000,22.304654,0.871317,4.262240,-1.957268,1,22.639788,0.000000,19.988026
5.205000,22.308914,0.869361,4.257371,-1.954352,1,22.639788,0.000000,19.988026
5.206000,22.313168,0.867408,4.252310,-1.950794,1,22.639788,0.000000,19.988026
5.207000,22.317418,0.865460,4.247064,-1.946595,1,22.639788,0.000000,19.988026
5.208000,22.321663,0.863515,4.241638,-1.941757,1,22.639788,0.000000,19.988026
5.209000,22.325901,0.861576,4.236038,-1.936283,1,22.639788,0.000000,19.988026
5.210000,22.330135,0.859643,4.230272,-1.930173,1,22.639788,0.000000,19.988026
5.211000,22.334362,0.857716,4.224344,-1.923431,1,22.639788,0.000000,19.988026
5.212000,22.338583,0.855796,4.218261,-1.916059,1,22.639788,0.000000,19.988026
5.213000,22.342798,0.853884,4.212029,-1.908058,1,22.639788,0.000000,19.988026
5.214000,22.347007,0.851981,4.205656,-1.899433,1,22.639788,0.000000,19.988026
5.215000,22.351210,0.850086,4.199147,-1.890185,1,22.639788,0.000000,19.988026
5.216000,22.355405,0.848200,4.192508,-1.880318,1,22.639788,0.000000,19.988026
5.217000,22.359595,0.846325,4.185747,-1.869835,1,22.639788,0.000000,19.988026
5.218000,22.363777,0.844461,4.178870,-1.858739,1,22.639788,0.000000,19.988026
5.219000,22.367952,0.842608,4.171884,-1.847034,1,22.639788,0.000000,19.988026
5.220000,22.372121,0.840767,4.164795,-1.834723,1,22.639788,0.000000,19.988026
5.221000,22.376282,0.838939,4.157610,-1.821811,1,22.639788,0.000000,19.988026
5.222000,22.380436,0.837124,4.150335,-1.808302,1,22.639788,0.000000,19.988026
5.223000,22.384582,0.835322,4.142978,-1.794199,1,22.639788,0.000000,19.988026
5.224000,22.388722,0.833535,4.135546,-1.779508,1,22.639788,0.000000,19.988026
5.225000,22.392854,0.831764,4.128044,-1.764232,1,22.639788,0.000000,19.988026
5.226000,22.396978,0.830007,4.120481,-1.748377,1,22.639788,0.000000,19.988026
5.227000,22.401094,0.828267,4.112862,-1.731947,1,22.639788,0.000000,19.988026
5.228000,22.405204,0.826543,4.105194,-1.714947,1,22.639788,0.000000,19.988026
5.229000,22.409305,0.824837,4.097486,-1.697384,1,22.639788,0.000000,19.988026
5.230000,22.413398,0.823149,4.089742,-1.679261,1,22.639788,0.000000,19.988026
5.231000,22.417484,0.821479,4.081971,-1.660586,1,22.639788,0.000000,19.988026
5.232000,22.421562,0.819828,4.074179,-1.641363,1,22.639788,0.000000,19.988026
5.233000,22.425633,0.818196,4.066372,-1.621599,1,22.639788,0.000000,19.988026
5.234000,22.429695,0.816585,4.058559,-1.601299,1,22.639788,0.000000,19.988026
5.235000,22.433750,0.814994,4.050744,-1.580471,1,22.639788,0.000000,19.988026
5.236000,22.437797,0.813424,4.042937,-1.559120,1,22.639788,0.000000,19.988026
5.237000,22.441836,0.811876,4.035142,-1.537253,1,22.639788,0.000000,19.988026
5.238000,22.445867,0.810350,4.027367,-1.514877,1,22.639788,0.000000,19.988026
5.239000,22.449890,0.808846,4.019619,-1.491999,1,22.639788,0.000000,19.988026
5.240000,22.453906,0.807366,4.011904,-1.468626,1,22.639788,0.000000,19.988026
5.241000,22.457914,0.805909,4.004229,-1.444765,1,22.639788,0.000000,19.988026
5.242000,22.461915,0.804477,3.996600,-1.420425,1,22.639788,0.000000,19.988026
5.243000,22.465907,0.803069,3.989024,-1.395612,1,22.639788,0.000000,19.988026
5.244000,22.469893,0.801685,3.981508,-1.370334,1,22.639788,0.000000,19.988026
5.245000,22.473870,0.800328,3.974057,-1.344599,1,22.639788,0.000000,19.988026
5.246000,22.477841,0.798996,3.966679,-1.318416,1,22.639788,0.000000,19.988026
5.247000,22.481804,0.797691,3.959379,-1.291792,1,22.639788,0.000000,19.988026
5.248000,22.485760,0.796413,3.952163,-1.264736,1,22.639788,0.000000,19.988026
5.249000,22.489708,0.795162,3.945038,-1.237258,1,22.639788,0.000000,19.988026
5.250000,22.493650,0.793939,3.938010,-1.209364,1,22.639788,0.000000,19.988026
5.251000,22.497584,0.792743,3.931085,-1.181065,1,22.639788,0.000000,19.988026
5.252000,22.501512,0.791577,3.924268,-1.152369,1,22.639788,0.000000,19.988026
5.253000,22.505433,0.790439,3.917566,-1.123285,1,22.639788,0.000000,19.988026
5.254000,22.509347,0.789330,3.910984,-1.093823,1,22.639788,0.000000,19.988026
5.255000,22.513255,0.788251,3.904527,-1.063993,1,22.639788,0.000000,19.988026
5.256000,22.517156,0.787202,3.898201,-1.033803,1,22.639788,0.000000,19.988026
5.257000,22.521051,0.786184,3.892011,-1.003264,1,22.639788,0.000000,19.988026
5.258000,22.524940,0.785196,3.885963,-0.972385,1,22.639788,0.000000,19.988026
5.259000,22.528823,0.784239,3.880061,-0.941177,1,22.639788,0.000000,19.988026
5.260000,22.532700,0.783314,3.874311,-0.909649,1,22.639788,0.000000,19.988026
5.261000,22.536572,0.782420,3.868717,-0.877812,1,22.639788,0.000000,19.988026
5.262000,22.540438,0.781558,3.863285,-0.845676,1,22.639788,0.000000,19.988026
5.263000,22.544299,0.780729,3.858018,-0.813252,1,22.639788,0.000000,19.988026
5.264000,22.548154,0.779932,3.852921,-0.780550,1,22.639788,0.000000,19.988026
5.265000,22.552004,0.779168,3.847998,-0.747581,1,22.639788,0.000000,19.988026
5.266000,22.555850,0.778437,3.843253,-0.714356,1,22.639788,0.000000,19.988026
5.267000,22.559691,0.777739,3.838691,-0.680885,1,22.639788,0.000000,19.988026
5.268000,22.563528,0.777075,3.834315,-0.647179,1,22.639788,0.000000,19.988026
5.269000,22.567360,0.776445,3.830129,-0.613251,1,22.639788,0.000000,19.988026
5.270000,22.571188,0.775849,3.826136,-0.579110,1,22.639788,0.000000,19.988026
5.271000,22.575012,0.775287,3.822340,-0.544768,1,22.639788,0.000000,19.988026
5.272000,22.578833,0.774759,3.818743,-0.510237,1,22.639788,0.000000,19.988026
5.273000,22.582650,0.774266,3.815349,-0.475528,1,22.639788,0.000000,19.988026
5.274000,22.586463,0.773808,3.812161,-0.440652,1,22.639788,0.000000,19.988026
5.275000,22.590274,0.773385,3.809181,-0.405622,1,22.639788,0.000000,19.988026
5.276000,22.594082,0.772997,3.806411,-0.370448,1,22.639788,0.000000,19.988026
5.277000,22.597887,0.772644,3.803854,-0.335142,1,22.639788,0.000000,19.988026
5.278000,22.601690,0.772327,3.801511,-0.299716,1,22.639788,0.000000,19.988026
5.279000,22.605490,0.772045,3.799386,-0.264182,1,22.639788,0.000000,19.988026
5.280000,22.609288,0.771798,3.797479,-0.228552,1,22.639788,0.000000,19.988026
5.281000,22.613085,0.771588,3.795791,-0.192837,1,22.639788,0.000000,19.988026
5.282000,22.616880,0.771413,3.794325,-0.157050,1,22.639788,0.000000,19.988026
5.283000,22.620674,0.771273,3.793082,-0.121203,1,22.639788,0.000000,19.988026
5.284000,22.624466,0.771170,3.792061,-0.085306,1,22.639788,0.000000,19.988026
5.285000,22.628258,0.771103,3.791265,-0.049374,1,22.639788,0.000000,19.988026
5.286000,22.632049,0.771071,3.790693,-0.013416,1,22.639788,0.000000,19.988026
5.287000,22.635839,0.771076,3.790346,0.022554,1,22.639788,0.000000,19.988026
5.288000,22.639630,0.771117,3.790224,0.058524,1,22.639788,0.000000,19.988026
5.289000,22.643420,0.771193,3.790327,0.094483,1,22.639788,0.000000,19.988026
5.290000,22.647210,0.771306,3.790655,0.130418,1,22.639788,0.000000,19.988026
5.291000,22.651001,0.771454,3.791207,0.166318,1,22.639788,0.000000,19.988026
5.292000,22.654793,0.771638,3.791983,0.202171,1,22.639788,0.000000,19.988026
5.293000,22.658585,0.771858,3.792982,0.237963,1,22.639788,0.000000,19.988026
5.294000,22.662379,0.772114,3.794202,0.273685,1,22.639788,0.000000,19.988026
5.295000,22.666174,0.772406,3.795643,0.309323,1,22.639788,0.000000,19.988026
5.296000,22.669970,0.772733,3.797304,0.344865,1,22.639788,0.000000,19.988026
5.297000,22.673769,0.773095,3.799182,0.380301,1,22.639788,0.000000,19.988026
5.298000,22.677569,0.773493,3.801275,0.415617,1,22.639788,0.000000,19.988026
5.299000,22.681371,0.773926,3.803583,0.450803,1,22.639788,0.000000,19.988026
5.300000,22.685176,0.774395,3.806102,0.485847,1,22.639788,0.000000,19.988026
5.301000,22.688983,0.774898,3.808831,0.520736,1,22.639788,0.000000,19.988026
5.302000,22.692794,0.775436,3.811767,0.555460,1,22.639788,0.000000,19.988026
5.303000,22.696607,0.776009,3.814907,0.590007,1,22.639788,0.000000,19.988026
5.304000,22.700424,0.776616,3.818248,0.624365,1,22.639788,0.000000,19.988026
5.305000,22.704244,0.777258,3.821787,0.658523,1,22.639788,0.000000,19.988026
5.306000,22.708067,0.777933,3.825522,0.692470,1,22.639788,0.000000,19.988026
5.307000,22.711895,0.778643,3.829448,0.726194,1,22.639788,0.000000,19.988026
5.308000,22.715726,0.779385,3.833562,0.759685,1,22.639788,0.000000,19.988026
5.309000,22.719562,0.780162,3.837861,0.792931,1,22.639788,0.000000,19.988026
5.310000,22.723402,0.780971,3.842341,0.825921,1,22.639788,0.000000,19.988026
5.311000,22.727247,0.781814,3.846997,0.858646,1,22.639788,0.000000,19.988026
5.312000,22.731096,0.782688,3.851825,0.891093,1,22.639788,0.000000,19.988026
5.313000,22.734950,0.783596,3.856821,0.923252,1,22.639788,0.000000,19.988026
5.314000,22.738810,0.784535,3.861981,0.955114,1,22.639788,0.000000,19.988026
5.315000,22.742674,0.785506,3.867300,0.986666,1,22.639788,0.000000,19.988026
